probe_id,gene_id,mapping_status,max_exact_probe_hits,qualified_signature_targets
Les.3267.2.S1_at,,unmapped,0,
Les.3222.1.A1_at,,unmapped,0,
Les.320.1.S1_at,,unmapped,0,
Les.3225.1.A1_at,,unmapped,0,
Les.3251.1.A1_at,,unmapped,0,
Les.3209.1.S1_at,,unmapped,0,
Les.326.1.A1_at,,unmapped,0,
Les.3164.1.A1_at,,unmapped,0,
Les.3190.1.A1_at,,unmapped,0,
Les.3148.1.S1_at,,unmapped,0,
Les.3174.1.S1_at,,unmapped,0,
Les.3197.2.S1_s_at,,unmapped,0,
Les.3171.4.A1_at,,unmapped,0,
Les.3248.2.S1_at,,unmapped,0,
Les.3184.2.S1_at,,unmapped,0,
Les.3187.1.S1_at,Solyc10g007600,one_to_one_signature_target,11,Solyc10g007600
Les.3263.1.A1_a_at,,unmapped,0,
Les.3248.3.S1_at,,unmapped,0,
Les.3232.1.A1_at,,unmapped,0,
Les.3206.1.S1_at,,unmapped,0,
Les.325.3.A1_a_at,,unmapped,0,
Les.3261.1.A1_at,,unmapped,0,
Les.3216.2.S1_at,,unmapped,0,
Les.3242.2.S1_at,Solyc12g094640,one_to_one_signature_target,9,Solyc12g094640
Les.317.1.S1_at,,unmapped,0,
Les.3209.2.A1_at,,unmapped,0,
Les.3245.1.S1_at,,unmapped,0,
Les.3155.1.S1_at,,unmapped,0,
Les.3216.3.S1_at,,unmapped,0,
Les.3242.3.S1_at,Solyc12g094640,one_to_one_signature_target,11,Solyc12g094640
Les.3219.2.S1_at,,unmapped,0,
Les.3184.1.S1_at,,unmapped,0,
Les.3200.1.S1_at,,unmapped,0,
Les.3197.1.S1_at,,unmapped,0,
Les.3213.1.S1_at,,unmapped,0,
Les.3213.2.S1_at,,unmapped,0,
Les.3216.1.S1_at,,unmapped,0,
Les.3152.1.S1_at,,unmapped,0,
Les.3152.2.A1_at,,unmapped,0,
Les.3219.1.A1_at,,unmapped,0,
Les.3252.2.S1_at,,unmapped,0,
Les.3229.1.S1_at,,unmapped,0,
Les.3255.1.S1_at,,unmapped,0,
Les.3165.1.S1_at,,unmapped,0,
Les.3248.1.A1_at,,unmapped,0,
Les.3210.2.A1_a_at,,unmapped,0,
Les.3171.3.S1_a_at,,unmapped,0,
Les.3258.1.S1_at,,unmapped,0,
Les.3168.1.S1_at,,unmapped,0,
Les.3194.1.S1_at,,unmapped,0,
Les.3210.1.S1_at,,unmapped,0,
Les.3210.2.A1_at,,unmapped,0,
Les.321.1.S1_at,,unmapped,0,
Les.3242.1.A1_at,Solyc12g094640,one_to_one_signature_target,8,Solyc12g094640
Les.324.1.S1_at,,unmapped,0,
Les.3226.1.S1_at,,unmapped,0,
Les.3162.1.S1_at,,unmapped,0,
Les.3262.2.S1_at,,unmapped,0,
Les.3262.3.S1_at,,unmapped,0,
Les.3149.2.S1_at,,unmapped,0,
Les.3178.1.S1_at,,unmapped,0,
Les.3149.3.S1_at,,unmapped,0,
Les.3207.1.S1_at,,unmapped,0,
Les.3233.1.S1_at,,unmapped,0,
Les.3252.1.A1_at,,unmapped,0,
Les.3236.1.S1_at,,unmapped,0,
Les.3172.1.S1_at,,unmapped,0,
Les.3227.1.S1_a_at,,unmapped,0,
Les.3175.1.S1_at,,unmapped,0,
Les.3249.1.S1_at,,unmapped,0,
Les.3159.2.S1_at,,unmapped,0,
Les.3365.2.S1_at,,unmapped,0,
Les.3275.2.S1_at,,unmapped,0,
Les.3368.1.S1_at,,unmapped,0,
Les.3301.3.S1_at,,unmapped,0,
Les.3378.2.S1_at,,unmapped,0,
Les.3330.2.S1_at,,unmapped,0,
Les.3307.1.S1_at,,unmapped,0,
Les.3333.1.S1_at,,unmapped,0,
Les.3378.3.S1_at,,unmapped,0,
Les.334.2.A1_at,,unmapped,0,
Les.3362.1.S1_at,,unmapped,0,
Les.3272.1.S1_at,,unmapped,0,
Les.3275.1.A1_at,,unmapped,0,
Les.3343.3.S1_at,,unmapped,0,
Les.3349.1.S1_at,,unmapped,0,
Les.3375.1.S1_at,,unmapped,0,
Les.3285.1.S1_at,,unmapped,0,
Les.3301.1.S1_at,,unmapped,0,
Les.3320.1.A1_at,,unmapped,0,
Les.3282.3.S1_at,,unmapped,0,
Les.3301.2.S1_at,,unmapped,0,
Les.3378.1.S1_at,,unmapped,0,
Les.3330.1.S1_at,,unmapped,0,
Les.3311.3.S1_at,,unmapped,0,
Les.3388.2.S1_at,Solyc10g083400,one_to_one_signature_target,11,Solyc10g083400
Les.3330.3.A1_at,,unmapped,0,
Les.3366.2.S1_a_at,,unmapped,0,
Les.3317.1.S1_at,,unmapped,0,
Les.3333.2.A1_at,,unmapped,0,
Les.328.1.S1_at,,unmapped,0,
Les.3343.2.S1_at,,unmapped,0,
Les.3346.1.S1_at,,unmapped,0,
Les.3372.1.S1_at,,unmapped,1,
Les.3282.2.S1_at,,unmapped,0,
Les.3382.2.S1_at,,unmapped,0,
Les.3288.1.A1_at,,unmapped,0,
Les.3311.1.S1_at,,unmapped,0,
Les.3304.1.A1_at,,unmapped,0,
Les.3382.3.S1_at,,unmapped,0,
Les.3292.3.S1_at,,unmapped,4,
Les.3385.2.S1_at,,unmapped,0,
Les.3311.2.S1_at,,unmapped,0,
Les.3298.1.S1_at,,unmapped,0,
Les.3314.1.S1_at,Solyc07g056540,one_to_one_signature_target,10,Solyc07g056540
Les.3340.1.S1_at,,unmapped,0,
Les.3343.1.A1_at,,unmapped,0,
Les.3353.1.S1_at,,unmapped,0,
Les.3327.2.S1_at,,unmapped,0,
Les.3327.3.S1_at,,unmapped,0,
Les.3385.1.A1_at,,unmapped,0,
Les.3292.2.S1_at,,unmapped,3,
Les.3392.2.S1_at,,unmapped,0,
Les.3369.1.S1_at,,unmapped,0,
Les.3276.3.S1_at,,unmapped,0,
Les.3392.3.S1_at,,unmapped,0,
Les.3369.2.S1_at,,unmapped,0,
Les.3279.2.S1_at,,unmapped,0,
Les.3324.1.S1_at,,unmapped,0,
Les.3369.3.S1_at,,unmapped,0,
Les.3350.1.S1_at,,unmapped,0,
Les.3279.3.S1_at,,unmapped,0,
Les.3327.1.A1_at,,unmapped,0,
Les.335.1.S1_at,,unmapped,0,
Les.338.1.A1_at,,unmapped,0,
Les.3308.3.S1_at,,unmapped,0,
Les.3382.1.A1_at,,unmapped,0,
Les.3292.1.A1_at,,unmapped,1,
Les.3337.2.S1_at,,unmapped,0,
Les.3337.3.S1_at,,unmapped,0,
Les.3276.2.S1_at,,unmapped,0,
Les.3308.1.S1_at,,unmapped,0,
Les.3334.1.S1_at,,unmapped,0,
Les.3270.1.S1_at,,unmapped,0,
Les.3308.2.S1_at,,unmapped,0,
Les.3334.2.S1_at,,unmapped,0,
Les.3273.1.S1_at,,unmapped,0,
Les.3318.3.S1_at,,unmapped,0,
Les.3276.1.A1_at,,unmapped,0,
Les.3392.1.A1_at,,unmapped,0,
Les.3344.3.S1_at,,unmapped,0,
Les.3286.1.S1_at,,unmapped,0,
Les.3302.1.S1_at,,unmapped,0,
Les.3279.1.A1_at,,unmapped,0,
Les.33.1.S1_at,,unmapped,0,
Les.3376.2.S1_at,,unmapped,0,
Les.3379.1.S1_at,,unmapped,0,
Les.3289.1.S1_at,,unmapped,0,
Les.3337.1.A1_at,,unmapped,0,
Les.3318.2.S1_at,,unmapped,0,
Les.3344.2.S1_at,,unmapped,0,
Les.3347.1.S1_at,,unmapped,0,
Les.3373.1.S1_at,,unmapped,0,
Les.3283.1.S1_at,,unmapped,0,
Les.3376.1.A1_at,,unmapped,0,
Les.3293.2.S1_at,,unmapped,0,
Les.3296.1.S1_at,,unmapped,0,
Les.3293.3.S1_at,,unmapped,0,
Les.3296.2.S1_at,,unmapped,0,
Les.3312.2.S1_at,,unmapped,0,
Les.3299.1.S1_at,,unmapped,0,
Les.3341.1.S1_at,,unmapped,0,
Les.3318.1.A1_at,,unmapped,0,
Les.3344.1.A1_at,,unmapped,0,
Les.3322.3.S1_at,,unmapped,0,
Les.3280.1.A1_at,,unmapped,0,
Les.3351.2.S1_at,,unmapped,0,
Les.3380.1.S1_at,,unmapped,0,
Les.333.3.S1_at,,unmapped,0,
Les.3290.1.S1_at,,unmapped,0,
Les.3358.1.S1_a_at,,unmapped,0,
Les.3354.2.S1_at,,unmapped,0,
Les.3290.2.S1_at,,unmapped,0,
Les.3357.1.S1_at,,unmapped,0,
Les.3383.1.S1_at,,unmapped,0,
Les.3357.2.A1_at,,unmapped,0,
Les.3293.1.S1_at,,unmapped,0,
Les.3299.2.A1_s_at,,unmapped,0,
Les.3290.3.S1_at,,unmapped,0,
Les.3267.3.A1_at,,unmapped,0,
Les.3367.2.S1_at,,unmapped,0,
Les.3322.1.S1_at,,unmapped,0,
Les.3322.2.S1_at,,unmapped,0,
Les.3351.1.S1_at,,unmapped,0,
Les.3328.1.A1_at,,unmapped,0,
Les.3354.1.A1_at,,unmapped,0,
Les.333.2.S1_at,,unmapped,0,
Les.3338.1.S1_at,,unmapped,0,
Les.3390.1.S1_at,,unmapped,0,
Les.3274.2.S1_at,,unmapped,0,
Les.3367.1.S1_at,,unmapped,0,
Les.3393.1.S1_at,,unmapped,0,
Les.3377.2.S1_at,,unmapped,0,
Les.330.1.S1_at,,unmapped,0,
Les.3306.1.S1_at,,unmapped,0,
Les.3332.1.S1_at,,unmapped,0,
Les.333.1.A1_at,,unmapped,0,
Les.3306.2.S1_at,,unmapped,0,
Les.3309.1.S1_at,,unmapped,0,
Les.336.1.A1_at,,unmapped,0,
Les.3335.1.S1_at,,unmapped,0,
Les.3361.1.S1_at,,unmapped,0,
Les.3309.2.S1_at,,unmapped,0,
Les.3371.2.S1_at,,unmapped,0,
Les.3274.1.S1_at,,unmapped,0,
Les.3348.1.S1_at,,unmapped,0,
Les.3374.1.S1_at,,unmapped,0,
Les.3319.3.S1_at,,unmapped,0,
Les.3300.1.S1_at,,unmapped,0,
Les.3274.3.A1_at,,unmapped,0,
Les.3374.2.S1_at,,unmapped,0,
Les.3377.1.S1_at,,unmapped,0,
Les.3338.1.S1_a_at,,unmapped,0,
Les.3287.1.S1_at,,unmapped,0,
Les.3303.1.S1_at,,unmapped,0,
Les.3374.3.S1_at,,unmapped,0,
Les.3342.1.S1_at,,unmapped,0,
Les.3297.3.S1_at,,unmapped,0,
Les.3271.1.A1_at,,unmapped,0,
Les.3342.2.S1_at,,unmapped,0,
Les.327.1.S1_at,,unmapped,0,
Les.3319.1.S1_at,,unmapped,0,
Les.3345.1.S1_at,,unmapped,0,
Les.3281.1.S1_at,,unmapped,0,
Les.3342.3.S1_at,,unmapped,0,
Les.3319.2.S1_at,,unmapped,0,
Les.3281.3.A1_at,,unmapped,0,
Les.3284.1.S1_at,,unmapped,0,
Les.3384.1.S1_at,,unmapped,0,
Les.3385.2.S1_a_at,,unmapped,0,
Les.3310.1.S1_at,,unmapped,0,
Les.3358.2.S1_at,,unmapped,0,
Les.3310.2.S1_at,,unmapped,0,
Les.3387.1.S1_at,,unmapped,0,
Les.3297.1.S1_at,,unmapped,0,
Les.3313.1.S1_at,,unmapped,0,
Les.3358.3.S1_at,,unmapped,0,
Les.3310.3.S1_at,,unmapped,0,
Les.3387.2.S1_at,,unmapped,0,
Les.3297.2.S1_at,,unmapped,0,
Les.3316.1.S1_at,,unmapped,0,
Les.3371.1.A1_at,,unmapped,0,
Les.3291.1.S1_at,,unmapped,0,
Les.3358.1.S1_at,,unmapped,0,
Les.3268.1.S1_at,,unmapped,0,
Les.3268.2.A1_at,,unmapped,0,
Les.3384.2.A1_at,,unmapped,0,
Les.3267.2.S1_a_at,,unmapped,0,
Les.3365.3.S1_at,,unmapped,0,
Les.3320.2.S1_at,,unmapped,0,
Les.331.1.S1_at,,unmapped,0,
Les.3323.1.S1_at,,unmapped,0,
Les.3320.3.S1_at,,unmapped,0,
Les.3378.3.S1_a_at,,unmapped,0,
Les.334.1.S1_at,,unmapped,0,
Les.3326.1.S1_at,,unmapped,0,
Les.3352.1.S1_at,,unmapped,0,
Les.3339.1.S1_at,,unmapped,0,
Les.3365.1.S1_at,,unmapped,0,
Les.3291.2.A1_at,,unmapped,0,
Les.3391.1.S1_at,,unmapped,0,
Les.3394.1.S1_at,,unmapped,0,
Les.3558.1.S1_at,,unmapped,0,
Les.3468.1.S1_at,,unmapped,0,
Les.3494.1.S1_at,,unmapped,0,
Les.3510.1.S1_at,,unmapped,0,
Les.3397.2.A1_at,,unmapped,0,
Les.3497.1.S1_at,,unmapped,0,
Les.3513.1.S1_at,,unmapped,0,
Les.3426.1.A1_at,,unmapped,0,
Les.3552.1.S1_at,,unmapped,0,
Les.3462.1.S1_at,,unmapped,0,
Les.344.2.S1_at,,unmapped,0,
Les.3529.1.S1_at,,unmapped,0,
Les.3439.1.S1_at,,unmapped,0,
Les.3555.1.S1_at,,unmapped,0,
Les.3465.1.S1_at,,unmapped,0,
Les.3491.1.S1_at,,unmapped,0,
Les.3420.1.A1_at,,unmapped,0,
Les.35.1.S1_at,,unmapped,0,
Les.3520.1.S1_at,,unmapped,0,
Les.3430.1.S1_at,,unmapped,0,
Les.3423.1.A1_at,,unmapped,0,
Les.3401.3.S1_at,,unmapped,0,
Les.3523.1.S1_at,,unmapped,0,
Les.3433.1.S1_at,,unmapped,0,
Les.344.1.A1_at,,unmapped,0,
Les.3552.1.A1_at,,unmapped,0,
Les.3407.2.S1_at,,unmapped,0,
Les.354.1.S1_at,,unmapped,0,
Les.3536.1.S1_at,,unmapped,0,
Les.3562.1.S1_at,,unmapped,0,
Les.3539.1.S1_at,,unmapped,0,
Les.3449.1.S1_at,,unmapped,0,
Les.3475.1.S1_at,,unmapped,0,
Les.3401.2.S1_at,,unmapped,0,
Les.3478.1.S1_at,,unmapped,0,
Les.341.1.A1_at,,unmapped,0,
Les.3504.1.S1_at,,unmapped,0,
Les.3530.1.S1_at,,unmapped,0,
Les.3407.1.A1_at,,unmapped,0,
Les.3411.3.S1_at,,unmapped,0,
Les.3436.2.S1_a_at,,unmapped,0,
Les.351.1.S1_at,,unmapped,0,
Les.3417.1.S1_at,,unmapped,0,
Les.3507.1.S1_at,,unmapped,0,
Les.3533.1.S1_at,,unmapped,0,
Les.3472.1.S1_at,,unmapped,0,
Les.3546.1.S1_at,,unmapped,0,
Les.3401.1.A1_at,,unmapped,0,
Les.3549.1.S1_at,,unmapped,0,
Les.3459.1.S1_at,,unmapped,0,
Les.3395.1.S1_at,,unmapped,0,
Les.3485.1.S1_at,,unmapped,0,
Les.3411.1.S1_at,,unmapped,0,
Les.3501.1.S1_at,,unmapped,0,
Les.3404.1.A1_at,,unmapped,0,
Les.3411.2.S1_at,,unmapped,0,
Les.3398.1.S1_at,,unmapped,0,
Les.3488.1.S1_at,,unmapped,0,
Les.3414.1.S1_at,,unmapped,0,
Les.3514.1.S1_at,,unmapped,0,
Les.3540.1.S1_at,,unmapped,0,
Les.3543.1.S1_at,,unmapped,0,
Les.3453.1.S1_at,,unmapped,0,
Les.3456.1.S1_at,,unmapped,0,
Les.3482.1.S1_at,,unmapped,0,
Les.3549.1.A1_at,,unmapped,0,
Les.3469.1.S1_at,,unmapped,0,
Les.3495.1.S1_at,,unmapped,0,
Les.3511.1.S1_at,,unmapped,0,
Les.3565.1.S1_a_at,,unmapped,0,
Les.3421.2.S1_at,,unmapped,0,
Les.3498.1.S1_at,,unmapped,0,
Les.3450.1.S1_at,,unmapped,0,
Les.3550.1.S1_at,,unmapped,0,
Les.3527.1.S1_at,,unmapped,0,
Les.3437.1.S1_at,,unmapped,0,
Les.3553.1.S1_at,,unmapped,0,
Les.3463.1.S1_at,,unmapped,0,
Les.3556.1.S1_at,,unmapped,0,
Les.3466.1.S1_at,,unmapped,0,
Les.3492.1.S1_at,,unmapped,0,
Les.3559.1.A1_at,Solyc07g007750,one_to_one_signature_target,7,Solyc07g007750
Les.3479.1.S1_at,,unmapped,0,
Les.3405.1.S1_at,,unmapped,0,
Les.3431.1.S1_at,,unmapped,0,
Les.3498.1.A1_at,,unmapped,0,
Les.3431.2.S1_at,,unmapped,0,
Les.3408.1.S1_at,,unmapped,0,
Les.3524.1.S1_at,,unmapped,0,
Les.3460.1.S1_at,,unmapped,0,
Les.3437.2.A1_at,,unmapped,0,
Les.3537.1.S1_at,,unmapped,0,
Les.3447.1.S1_at,,unmapped,0,
Les.3563.1.S1_at,,unmapped,0,
Les.3473.1.S1_at,,unmapped,1,
Les.3418.3.S1_at,,unmapped,0,
Les.3447.2.S1_at,,unmapped,0,
Les.3481.1.S1_a_at,,unmapped,0,
Les.3476.1.S1_at,,unmapped,0,
Les.3402.1.S1_at,,unmapped,0,
Les.3505.1.S1_at,,unmapped,0,
Les.3399.2.S1_at,,unmapped,0,
Les.352.1.S1_at,,unmapped,0,
Les.3415.2.S1_at,,unmapped,0,
Les.3418.1.S1_at,,unmapped,0,
Les.3508.1.S1_at,,unmapped,0,
Les.355.1.A1_at,,unmapped,0,
Les.3534.1.S1_at,,unmapped,0,
Les.3444.1.S1_at,,unmapped,0,
Les.3560.1.S1_at,,unmapped,0,
Les.3399.3.S1_at,,unmapped,0,
Les.3470.1.S1_at,,unmapped,0,
Les.3415.3.S1_at,,unmapped,0,
Les.3537.1.A1_at,,unmapped,0,
Les.3547.1.S1_at,,unmapped,0,
Les.3483.1.S1_at,,unmapped,0,
Les.3418.2.S1_a_at,,unmapped,0,
Les.3486.1.S1_at,,unmapped,0,
Les.3502.1.S1_at,,unmapped,0,
Les.3396.2.S1_at,,unmapped,0,
Les.3489.1.S1_at,,unmapped,0,
Les.3415.1.S1_at,,unmapped,0,
Les.3515.1.S1_at,,unmapped,0,
Les.3541.1.S1_at,,unmapped,0,
Les.3534.1.A1_at,,unmapped,0,
Les.3564.1.A1_a_at,,unmapped,0,
Les.3518.1.S1_at,,unmapped,0,
Les.3544.1.S1_at,,unmapped,0,
Les.3454.1.S1_at,,unmapped,0,
Les.3480.1.S1_at,,unmapped,0,
Les.3547.1.A1_at,,unmapped,0,
Les.349.1.S1_at,,unmapped,0,
Les.3457.1.S1_at,,unmapped,0,
Les.3557.1.S1_at,,unmapped,0,
Les.3396.1.A1_at,,unmapped,0,
Les.3408.1.S2_at,,unmapped,0,
Les.3496.1.S1_at,,unmapped,0,
Les.3399.1.A1_at,,unmapped,0,
Les.3512.1.S1_at,,unmapped,0,
Les.3499.1.S1_at,,unmapped,0,
Les.3425.1.S1_at,,unmapped,0,
Les.3451.1.S1_at,,unmapped,0,
Les.3525.1.S1_at,,unmapped,0,
Les.3551.1.S1_at,,unmapped,0,
Les.3409.2.S1_at,,unmapped,0,
Les.3528.1.S1_at,,unmapped,0,
Les.3464.1.S1_at,,unmapped,0,
Les.3490.1.S1_at,,unmapped,0,
Les.3467.1.S1_at,,unmapped,0,
Les.3493.1.S1_at,,unmapped,0,
Les.34.1.S1_at,,unmapped,0,
Les.3403.2.S1_at,,unmapped,0,
Les.3406.1.S1_at,,unmapped,0,
Les.3522.1.S1_at,,unmapped,0,
Les.3517.2.S1_a_at,,unmapped,0,
Les.346.1.A1_at,,unmapped,0,
Les.3461.1.S1_at,,unmapped,0,
Les.3561.1.S1_at,,unmapped,0,
Les.356.1.S1_at,,unmapped,0,
Les.3538.1.S1_at,,unmapped,0,
Les.3564.1.S1_at,,unmapped,0,
Les.3474.1.S1_at,,unmapped,0,
Les.3431.2.S1_a_at,,unmapped,0,
Les.3526.1.S1_a_at,,unmapped,0,
Les.3477.1.S1_at,,unmapped,0,
Les.3403.1.S1_at,,unmapped,0,
Les.340.1.A1_at,,unmapped,0,
Les.3550.1.A1_s_at,,unmapped,0,
Les.3403.3.A1_at,,unmapped,0,
Les.3416.1.S1_at,,unmapped,0,
Les.3506.1.S1_at,,unmapped,0,
Les.3532.1.S1_at,,unmapped,0,
Les.353.1.A1_at,,unmapped,0,
Les.3409.1.A1_at,,unmapped,0,
Les.3419.1.S1_at,,unmapped,0,
Les.3509.1.S1_at,Solyc03g045070,one_to_one_signature_target,10,Solyc03g045070
Les.3535.1.S1_at,,unmapped,0,
Les.3471.1.S1_at,,unmapped,0,
Les.3564.1.A1_at,,unmapped,0,
Les.3548.1.S1_at,,unmapped,0,
Les.3458.1.S1_at,,unmapped,0,
Les.3484.1.S1_at,,unmapped,0,
Les.3410.1.S1_at,,unmapped,0,
Les.3500.1.S1_at,,unmapped,0,
Les.3429.3.S1_at,,unmapped,0,
Les.3487.1.S1_at,,unmapped,0,
Les.3397.1.S1_at,,unmapped,0,
Les.3413.1.S1_at,,unmapped,0,
Les.3503.1.S1_at,,unmapped,0,
Les.3413.2.A1_at,,unmapped,0,
Les.3516.1.S1_at,,unmapped,0,
Les.3542.1.S1_at,,unmapped,0,
Les.3452.1.S1_at,Solyc11g012860,one_to_one_signature_target,11,Solyc11g012860
Les.3429.1.S1_at,,unmapped,0,
Les.3519.1.S1_at,Solyc01g107730,one_to_one_signature_target,9,Solyc01g107730
Les.3545.1.S1_at,,unmapped,0,
Les.3455.1.S1_at,,unmapped,0,
Les.3548.1.A1_at,,unmapped,0,
Les.3429.2.S1_at,,unmapped,0,
Les.3648.1.S1_at,,unmapped,0,
Les.3584.1.S1_at,,unmapped,0,
Les.3674.1.S1_at,,unmapped,0,
Les.3600.1.S1_at,,unmapped,0,
Les.3587.1.S1_at,,unmapped,0,
Les.3687.1.S1_at,,unmapped,0,
Les.3703.1.S1_at,Solyc01g097290,one_to_one_signature_target,11,Solyc01g097290
Les.3706.1.S1_at,,unmapped,0,
Les.3616.1.S1_at,,unmapped,0,
Les.3732.1.S1_at,,unmapped,5,
Les.3642.1.S1_at,,unmapped,0,
Les.3619.1.S1_at,Solyc08g080630,one_to_one_signature_target,11,Solyc08g080630
Les.3719.1.S1_at,,unmapped,0,
Les.3581.1.S1_at,,unmapped,0,
Les.3681.1.S1_at,,unmapped,0,
Les.3584.1.A1_at,,unmapped,0,
Les.3568.1.S1_at,,unmapped,0,
Les.3594.1.S1_at,,unmapped,0,
Les.3684.1.S1_at,,unmapped,0,
Les.3700.1.S1_at,,unmapped,0,
Les.3587.1.A1_at,,unmapped,0,
Les.3610.1.S1_at,,unmapped,0,
Les.3703.1.A1_at,Solyc01g097290,one_to_one_signature_target,11,Solyc01g097290
Les.3717.1.S1_a_at,,unmapped,0,
Les.3597.1.S1_at,,unmapped,0,
Les.3713.1.S1_at,,unmapped,0,
Les.3706.1.A1_at,,unmapped,0,
Les.3732.1.A1_at,,unmapped,3,
Les.3716.1.S1_at,,unmapped,0,
Les.3626.1.S1_at,,unmapped,0,
Les.3652.1.S1_at,,unmapped,0,
Les.357.2.A1_at,,unmapped,0,
Les.3629.1.S1_at,,unmapped,0,
Les.3655.1.S1_at,,unmapped,0,
Les.3729.1.S1_at,,unmapped,0,
Les.3591.1.S1_at,,unmapped,0,
Les.3568.1.A1_at,,unmapped,0,
Les.3684.1.A1_at,,unmapped,0,
Les.3578.1.S1_at,,unmapped,0,
Les.3668.1.S1_at,,unmapped,0,
Les.3694.1.S1_at,,unmapped,0,
Les.3710.1.S1_at,,unmapped,0,
Les.3620.1.S1_at,,unmapped,0,
Les.3697.1.S1_at,,unmapped,0,
Les.3623.1.S1_at,,unmapped,0,
Les.3723.1.S1_at,,unmapped,0,
Les.364.1.S1_at,,unmapped,0,
Les.3726.1.S1_at,,unmapped,0,
Les.3636.1.S1_at,,unmapped,0,
Les.3572.1.S1_at,,unmapped,0,
Les.3662.1.S1_at,Solyc01g095080,one_to_one_signature_target,11,Solyc01g095080
Les.3639.1.S1_at,,unmapped,0,
Les.3575.1.S1_at,,unmapped,0,
Les.3665.1.S1_at,,unmapped,0,
Les.3691.1.S1_at,,unmapped,0,
Les.3678.1.S1_at,,unmapped,0,
Les.3720.1.S1_at,,unmapped,0,
Les.3630.1.S1_at,,unmapped,0,
Les.3633.1.S1_at,,unmapped,0,
Les.367.1.A1_at,,unmapped,0,
Les.3736.1.S1_at,,unmapped,0,
Les.3646.1.S1_at,,unmapped,0,
Les.3582.1.S1_at,,unmapped,0,
Les.3672.1.S1_at,,unmapped,0,
Les.3649.1.S1_at,,unmapped,0,
Les.3585.1.S1_at,,unmapped,0,
Les.3675.1.S1_at,,unmapped,0,
Les.3601.1.S1_at,Solyc10g050110,one_to_one_signature_target,11,Solyc10g050110
Les.3588.1.S1_at,,unmapped,0,
Les.361.1.A1_at,,unmapped,0,
Les.3688.1.S1_at,,unmapped,0,
Les.3614.1.S1_at,,unmapped,0,
Les.3730.1.S1_at,,unmapped,0,
Les.3640.1.S1_at,,unmapped,0,
Les.3707.1.S1_at,,unmapped,0,
Les.3617.1.S1_at,,unmapped,0,
Les.3733.1.S1_at,,unmapped,0,
Les.3643.1.S1_at,,unmapped,0,
Les.3690.1.S1_a_at,,unmapped,0,
Les.3656.1.S1_at,,unmapped,0,
Les.3682.1.S1_at,,unmapped,0,
Les.3585.1.A1_at,,unmapped,0,
Les.36.1.S1_at,,unmapped,0,
Les.3569.1.S1_at,,unmapped,0,
Les.3659.1.S1_at,,unmapped,0,
Les.3595.1.S1_at,,unmapped,0,
Les.3701.1.S1_at,,unmapped,0,
Les.3588.1.A1_at,,unmapped,0,
Les.3611.1.S1_at,,unmapped,0,
Les.3598.1.S1_at,,unmapped,0,
Les.371.1.A1_at,,unmapped,0,
Les.3698.1.S1_at,,unmapped,0,
Les.3714.1.S1_at,,unmapped,0,
Les.3624.1.S1_at,,unmapped,0,
Les.3707.1.A1_at,,unmapped,0,
Les.3650.1.S1_at,,unmapped,0,
Les.3627.1.S1_at,,unmapped,0,
Les.3717.2.A1_at,,unmapped,0,
Les.3653.1.S1_at,,unmapped,0,
Les.358.1.S1_at,,unmapped,0,
Les.358.2.A1_at,,unmapped,0,
Les.3566.1.S1_at,,unmapped,0,
Les.3592.1.S1_at,,unmapped,0,
Les.3666.1.S1_at,,unmapped,0,
Les.3692.1.S1_at,,unmapped,0,
Les.3701.1.A1_at,,unmapped,0,
Les.3579.1.S1_at,,unmapped,0,
Les.3669.1.S1_at,,unmapped,0,
Les.3695.1.S1_at,,unmapped,0,
Les.3711.1.S1_at,,unmapped,0,
Les.3621.1.S1_at,,unmapped,0,
Les.3724.1.S1_at,,unmapped,0,
Les.3660.1.S1_at,,unmapped,0,
Les.3727.1.S1_at,,unmapped,0,
Les.3637.1.S1_at,,unmapped,0,
Les.3573.1.S1_at,,unmapped,0,
Les.3663.1.S1_at,,unmapped,0,
Les.368.1.S1_at,,unmapped,0,
Les.3576.1.S1_at,,unmapped,0,
Les.3589.1.S1_at,,unmapped,0,
Les.3679.1.S1_at,,unmapped,0,
Les.3721.1.S1_at,,unmapped,0,
Les.3631.1.S1_at,,unmapped,0,
Les.362.1.S1_at,,unmapped,0,
Les.362.2.A1_at,,unmapped,0,
Les.3608.1.S1_at,,unmapped,0,
Les.365.1.A1_at,,unmapped,0,
Les.3634.1.S1_at,,unmapped,0,
Les.3708.1.S1_at,,unmapped,0,
Les.3570.1.S1_at,,unmapped,0,
Les.3734.1.S1_at,,unmapped,0,
Les.3647.1.S1_at,,unmapped,0,
Les.3673.1.S1_at,,unmapped,0,
Les.3586.1.S1_at,,unmapped,0,
Les.3676.1.S1_at,,unmapped,0,
Les.37.1.S1_at,,unmapped,0,
Les.3702.1.S1_at,,unmapped,1,
Les.3589.1.A1_at,,unmapped,0,
Les.3599.1.S1_at,,unmapped,0,
Les.3689.1.S1_at,,unmapped,0,
Les.3705.1.S1_at,,unmapped,0,
Les.3615.1.S1_at,,unmapped,0,
Les.3731.1.S1_at,,unmapped,0,
Les.3641.1.S1_at,,unmapped,0,
Les.3708.1.A1_at,,unmapped,0,
Les.372.1.S1_at,,unmapped,0,
Les.3618.1.S1_at,Solyc11g022590,one_to_one_signature_target,9,Solyc11g022590
