gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect,effect_GSE267238,effect_GSE128739,all_four_measured,matching_direction_count,all_four_same_direction,minimum_absolute_effect_percentile,mean_absolute_effect_percentile,evidence_scope,candidate_rank,gene_name,gene_biotype,gene_description,tf_family,ensembl_gene_stable_id,ensembl_gene_name,refseq_mrna_id,annotation_source,annotation_release,mapping_status,published_regulator,published_edge_type,published_edge_direction,published_edge_context,studyshield_score,direction_consistency,trimmed_mean_effect_rank,weakest_absolute_effect_rank,heterogeneity,cohort_coverage,cohort_count,studyshield_rank,bootstrap_score_median,bootstrap_score_lower_95,bootstrap_score_upper_95,bootstrap_rank_median,top_k_selection_probability,permutation_count,studyshield_empirical_p,studyshield_bh_fdr,significant_matched_null_go_terms,atlas_claim,regulatory_claim_boundary,protein_measured,protein_log2_BR8_vs_MG,protein_de_log2_ratio,protein_de_p,protein_de_fdr,protein_differential_BR8_vs_MG,phosphosite_de_count,phosphosite_max_abs_log2_ratio,phosphosite_representative_log2_ratio,phosphosite_min_fdr,phosphosite_ids,phosphosite_differential_BR8_vs_MG,protein_support_status,phosphosite_support_status,chromatin_support_status,multiomics_high_confidence,regulatory_candidate_grade,rin1_vs_wt_log2_fold_change,rin1_vs_wt_bh_fdr,rin1_vs_wt_differential,perturbation_support_status,tissue_context_count,tissue_context_direction_consistency,tissue_contexts_concordant,tissue_contexts_measured
Solyc07g054800,0.8856026785714286,0.404727027529762,True,0.404727027529762,0.507235563627375,1.90210469042831,True,4,True,0.161662817551963,0.4838424285259218,cross_cohort_expression_replication_only,258.0,Solyc07g054800.1,protein_coding,Wound induced protein (AHRD V3.3 *** Q04129_SOLLC) && - && -,-,gene-Solyc07g054800.1,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.5975386647328313,0.8571428571428571,0.8721440243162721,0.2632616262003606,0.4216164476381413,1.0,7,6875,0.6015289680394529,0.3575085317348909,0.9194476156987628,318.0,0.018,1000,0.0219780219780219,0.0337675569463649,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,1.0,1.0,Locular tissue,Locular tissue
Solyc10g050110,-0.4230608258928571,-0.7660086495535714,True,0.4230608258928571,-5.667600427565053,-5.3940468299985325,True,4,True,0.1616379310344827,0.7524625209046747,cross_cohort_expression_replication_only,259.0,Solyc10g050110.1,protein_coding,Leucine-rich repeat family protein (AHRD V3.3 *** G3CHK6_PONTR) && sp|Q8W3M4|Y4744_ARATH Uncharacterized protein At4g06744 OS=Arabidopsis thaliana OX=3702 GN=At4g06744 PE=2 SV=1 && -,-,gene-Solyc10g050110.1,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7901567056390897,1.0,-0.9873865399314972,0.413343397492347,0.2019103114366078,1.0,7,1657,-0.7904091684803687,-0.994389794337532,-0.694238050168041,148.0,0.996,1000,0.0039960039960039,0.0126996291379853,,four_cohort_expression_consensus,no_regulatory_claim,True,-0.2504452782681447,,,,False,,,,,,False,measured_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc05g010700,-0.6749035063244048,-0.4563743954613095,True,0.4563743954613095,-0.5615199351857906,-1.2092367049690207,True,4,True,0.1616379310344827,0.4728363661702636,cross_cohort_expression_replication_only,260.0,Solyc05g010700.1,protein_coding,Unknown protein && sp|Q9C9B0|U89B1_ARATH Flavonol 3-O-glucosyltransferase UGT89B1 OS=Arabidopsis thaliana OX=3702 GN=UGT89B1 PE=1 SV=2 && -,-,gene-Solyc05g010700.1,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7085219995819602,1.0,-0.7933297613755045,0.3879970652971387,0.2315965690699742,0.8571428571428571,6,3240,-0.7172727947079974,-0.9012994567414204,-0.633049702887586,206.0,0.484,1000,0.0129870129870129,0.0269016697588126,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,,,,
Solyc03g122350,0.5268089657738096,0.1588309151785715,True,0.1588309151785715,2.6668972837440705,2.6730278533263623,True,4,True,0.1594827586206896,0.4861344767858565,cross_cohort_expression_replication_only,261.0,Solyc03g122350.3,protein_coding,Cytochrome P450 (AHRD V3.3 *** Q43795_TOBAC) && sp|A0A1D6F9Y9|C92C6_MAIZE Trimethyltridecatetraene synthase OS=Zea mays OX=4577 GN=CYP92C6 PE=1 SV=1 && PF00067:Cytochrome P450,p450,gene-Solyc03g122350.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.5792909164669885,0.8333333333333334,0.908515995562246,0.5405135730007337,0.5512387177283596,0.8571428571428571,6,7815,0.5815602088466982,0.2820695107861471,0.941000701989182,336.0,0.26,1000,0.0409590409590409,0.0526454155263019,,four_cohort_expression_consensus,no_regulatory_claim,True,1.066970183370158,1.067260968320811,1.2227961726854e-11,1.10051736667496e-10,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,0.7272727272727273,Collenchyma;Inner epidermis;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc10g083440,-0.4662504650297619,-0.1584007626488094,True,0.1584007626488094,-0.5458789154406709,-2.928930990519108,True,4,True,0.1573275862068965,0.2970740921398423,cross_cohort_expression_replication_only,262.0,Solyc10g083440.3,protein_coding,Glycosyltransferase (AHRD V3.11 *** tr_A0A2G3BGM7_A0A2G3BGM7_CAPCH) && sp|Q43641|UFOG_SOLME Anthocyanidin 3-O-glucosyltransferase OS=Solanum melongena OX=4111 GN=GT PE=2 SV=1 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase,UDPGT,gene-Solyc10g083440.2,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7691491404745657,1.0,-0.833778120267767,0.4792007380383277,0.1816237402556144,1.0,7,2002,-0.7758717081871148,-0.8996471264387987,-0.713171132296422,176.0,0.682,1000,0.0029970029970029,0.0108641358641358,,four_cohort_expression_consensus,no_regulatory_claim,True,-1.5042848241010307,-1.5046627371972534,7.1991101466864e-15,2.68847441108188e-13,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,8.0,1.0,Collenchyma;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Seeds;Septum;Total pericarp,Collenchyma;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Seeds;Septum;Total pericarp
Solyc07g007550,-0.4223749069940478,-0.2091587611607142,True,0.2091587611607142,-1.520265168011813,-2.198679551700908,True,4,True,0.1573275862068965,0.2779189396352632,cross_cohort_expression_replication_only,263.0,Solyc07g007550.3,protein_coding,"Heparanase-like protein 3 (AHRD V3.3 *** A0A2G2WBB8_CAPBA) && sp|Q9FZP1|HPSE3_ARATH Heparanase-like protein 3 OS=Arabidopsis thaliana OX=3702 GN=At5g34940 PE=2 SV=2 && PF03662:Glycosyl hydrolase family 79, N-terminal domain",-,gene-Solyc07g007550.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.6147103534060047,0.8571428571428571,-0.9408368900807338,0.71843418459345,0.5849128498830498,1.0,7,5951,-0.6151363814978805,-0.9715255495609928,-0.3254725390666535,280.0,0.226,1000,0.0169830169830169,0.0305431003105421,,four_cohort_expression_consensus,no_regulatory_claim,True,-0.1815126331946593,,,,False,,,,,,False,measured_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc01g079240,-0.58251953125,-0.1984514508928571,True,0.1984514508928571,-0.4516876139249861,-2.817372779966017,True,4,True,0.1570438799076212,0.3959420044596639,cross_cohort_expression_replication_only,264.0,Solyc01g079240.3,protein_coding,Long chain acyl-CoA synthetase 1 (AHRD V3.3 *** A0A2G3AKT2_CAPAN) && sp|O22898|LACS1_ARATH Long chain acyl-CoA synthetase 1 OS=Arabidopsis thaliana OX=3702 GN=LACS1 PE=2 SV=1 && PF00501:AMP-binding enzyme,AMP-binding,gene-Solyc01g079240.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.893677651845618,1.0,-0.9092635339320724,0.7753178240940932,0.0736438965667906,1.0,7,393,-0.8958742599855414,-0.9410287481919912,-0.8704816782137628,101.0,0.698,1000,0.0019980019980019,0.0091789398720091,,four_cohort_expression_consensus,no_regulatory_claim,True,-1.389484828191573,-1.394833719315778,1.32696833261364e-10,8.46061301310621e-10,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,10.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp
Solyc02g014430,0.4222877139136905,0.3246605282738096,True,0.3246605282738096,2.8438170333688113,4.595935961706294,True,4,True,0.1551724137931034,0.5174628693159193,cross_cohort_expression_replication_only,265.0,Solyc02g014430.3,protein_coding,Equilibrative nucleotide transporter like (AHRD V3.3 *** A0A2R6QTM2_ACTCH) && sp|Q9M0Y3|ENT3_ARATH Equilibrative nucleotide transporter 3 OS=Arabidopsis thaliana OX=3702 GN=ENT3 PE=1 SV=1 && PF01733:Nucleoside transporter,-,gene-Solyc02g014430.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.4277925185460102,0.7142857142857143,0.6045678016210205,0.8935289801907557,0.852780873045149,1.0,7,15017,0.4278574515205366,-0.2982887499513422,0.9809356398133094,412.0,0.08,1000,0.1538461538461538,0.1648605436134304,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,8.0,0.875,Collenchyma;Columella;Locular tissue;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp
Solyc10g054900,-0.7546851748511905,-0.708158947172619,True,0.708158947172619,-0.4401441368675804,-1.3528673708505927,True,4,True,0.1547344110854503,0.5602353269092936,cross_cohort_expression_replication_only,266.0,Solyc10g054900.2,protein_coding,Proline-rich protein (AHRD V3.3 *** Q9M6T7_NICGL) && - && PF01190:Pollen proteins Ole e I like,-,gene-Solyc10g054900.2,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.8825951694096087,1.0,-0.9363888978830348,0.7704171351148779,0.0828035565286368,0.8571428571428571,6,497,-0.8886626876457291,-0.9439494557038264,-0.843108479680855,118.0,0.748,1000,0.0109890109890109,0.0246323724584594,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,7.0,1.0,Columella;Locular tissue;Outer epidermis;Placenta;Seeds;Septum;Total pericarp,Columella;Locular tissue;Outer epidermis;Placenta;Seeds;Septum;Total pericarp
Solyc12g017530,0.4520786830357142,0.1543666294642859,True,0.1543666294642859,1.6975784565383911,4.064215592634017,True,4,True,0.1530172413793103,0.4195854403918133,cross_cohort_expression_replication_only,267.0,Solyc12g017530.1,protein_coding,Unknown protein && - && -,-,gene-Solyc12g017530.1,,,Ensembl Plants BioMart,63,one_to_one,RIN,in_vivo_promoter_binding,binding_only,ripening_tomato_fruit;ITAG2;three_biological_replicates,0.7938117409458364,1.0,0.9237851421238924,0.525487894350697,0.170829858258518,0.8571428571428571,6,1599,0.7944059925511038,0.7163454625187747,0.967601630789232,154.5,0.694,1000,0.0179820179820179,0.031485495636439,,four_cohort_expression_consensus,source_bound_context_limited,False,,,,,,,,,,,,not_measured,none,binding_only,True,binding_plus_independent_perturbation_expression,-1.7854532884799623,0.0021738511716304,True,binding_plus_independent_perturbation_expression,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc11g010690,-0.4220842633928572,-0.19873046875,True,0.19873046875,-2.9521464733804645,-2.836410951764733,True,4,True,0.1508620689655172,0.3890384845106315,cross_cohort_expression_replication_only,268.0,Solyc11g010690.3,protein_coding,Nucleobase-ascorbate transporter 11 (AHRD V3.3 *-* A0A2G2Y5P1_CAPAN) && sp|Q6SZ87|NAT11_ARATH Nucleobase-ascorbate transporter 11 OS=Arabidopsis thaliana OX=3702 GN=NAT11 PE=2 SV=1 && PF00860:Permease family,-,gene-Solyc11g010690.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.9379574453882074,1.0,-0.9639302059433202,0.8541608537946429,0.0459448523228693,1.0,7,138,-0.9382898870748276,-0.978413925941472,-0.918422893373692,70.0,0.906,1000,0.0029970029970029,0.0108641358641358,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,0.9090909090909092,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc03g116510,0.4512765066964285,0.152582077752976,True,0.152582077752976,1.3842013908794848,2.9349518216143977,True,4,True,0.1508620689655172,0.3331819403519949,cross_cohort_expression_replication_only,269.0,Solyc03g116510.1,protein_coding,DUF761 domain-containing protein (AHRD V3.3 *** A0A1Q3BDS4_CEPFO) && - && -,-,gene-Solyc03g116510.1,,,Ensembl Plants BioMart,63,one_to_one,RIN,in_vivo_promoter_binding,binding_only,ripening_tomato_fruit;ITAG2;three_biological_replicates,0.5930160044395956,0.8571428571428571,0.8643026378680776,0.1346710278022392,0.3732532396962759,1.0,7,7114,0.597894780206215,0.3642392456914724,0.9106223247629768,320.0,0.02,1000,0.0209790209790209,0.0333365264872114,,four_cohort_expression_consensus,source_bound_context_limited,True,0.3759411885086181,,,,False,,,,,,False,measured_direction_concordant,none,binding_only,True,binding_plus_independent_perturbation_expression,1.588214684751953,2.3084098500412802e-37,True,binding_plus_independent_perturbation_expression,11.0,0.8181818181818182,Collenchyma;Columella;Inner epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc03g118060,0.4217471168154762,0.3779994419642857,True,0.3779994419642857,2.724266878690722,4.94912342257901,True,4,True,0.1487068965517241,0.5460948076769929,cross_cohort_expression_replication_only,270.0,Solyc03g118060.3,protein_coding,NFU1 iron-sulfur cluster protein (AHRD V3.3 *** AT5G07330.1) && - && -,-,gene-Solyc03g118060.3,,,Ensembl Plants BioMart,63,one_to_one,RIN,in_vivo_promoter_binding,binding_only,ripening_tomato_fruit;ITAG2;three_biological_replicates,0.6171689744431125,0.8571428571428571,0.9665225699855764,0.700171929383151,0.5858505432515261,1.0,7,5844,0.6174090252486548,0.3269938527295771,0.9876924681872388,266.0,0.32,1000,0.0139860139860139,0.0278519763498304,,four_cohort_expression_consensus,source_bound_context_limited,True,1.1291774137884327,1.1292366809635468,6.0863039578533e-11,4.33107042253004e-10,True,,,,,,False,differential_direction_concordant,none,binding_only,True,binding_plus_independent_perturbation_expression,-1.0968524650373968,1.2571158769313472e-25,True,binding_plus_independent_perturbation_expression,10.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp
Solyc03g120290,-0.4852353050595238,-0.3336704799107144,True,0.3336704799107144,-0.4337870708247978,-1.190586660002251,True,4,True,0.1478060046189376,0.2993437425340447,cross_cohort_expression_replication_only,271.0,Solyc03g120290.3,protein_coding,To encode a PR protein && - && -,-,gene-Solyc03g120290.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.4102230507631528,0.7142857142857143,-0.6363811719443268,0.3453411592076302,0.7293633580410815,1.0,7,16430,-0.4114588597242181,-0.8958248748651443,0.3020945496908657,416.0,0.0,1000,0.1688311688311688,0.1792623852120419,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc11g008720,0.4217006138392857,0.3188534691220238,True,0.3188534691220238,3.348959410201991,5.609049462533541,True,4,True,0.146551724137931,0.5676129350163255,cross_cohort_expression_replication_only,272.0,Solyc11g008720.3,protein_coding,Beta-glucosidase (AHRD V3.3 *** A0A2G2VEH4_CAPBA) && sp|Q9FIW4|BGL42_ARATH Beta-glucosidase 42 OS=Arabidopsis thaliana OX=3702 GN=BGLU42 PE=2 SV=1 && PF00232:Glycosyl hydrolase family 1,Glyco_hydro_1,gene-Solyc11g008720.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.4235906402626548,0.7142857142857143,0.5984517301124207,0.9370799706529714,0.8744256989124236,1.0,7,15357,0.4235988742802423,-0.3009127023883635,0.9809555787357782,416.0,0.078,1000,0.1428571428571428,0.1556002682763246,,four_cohort_expression_consensus,no_regulatory_claim,True,2.745736063935063,2.7470204341454396,4.64754308036962e-17,5.986574333090611e-15,True,2.0,1.8002087371445257,-1.8002087371445257,5.10458874971274e-11,Solyc11g008720.1.1_S342;Solyc11g008720.1.1_S99,True,differential_direction_concordant,differential_site,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc09g011590,0.5085914248511905,0.1936616443452381,True,0.1936616443452381,0.4145807774836255,1.4948419120888734,True,4,True,0.1431870669745958,0.2847191805367524,cross_cohort_expression_replication_only,273.0,Solyc09g011590.4,protein_coding,"Glutathione S-transferase-like protein (AHRD V3.3 *** A8DUB0_SOLLC) && sp|P32111|GSTX1_SOLTU Probable glutathione S-transferase OS=Solanum tuberosum OX=4113 GN=PRP1 PE=2 SV=1 && PF02798:Glutathione S-transferase, N-terminal domain|PF00043:Glutathione S-transferase, C-terminal domain",GST_N,gene-Solyc09g011590.4,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.5997475538261332,0.8571428571428571,0.8637014307195511,0.7581077575023782,0.5947628964264747,1.0,7,6761,0.600981879957951,0.3125296666135183,0.915098473508388,323.0,0.006,1000,0.0159840159840159,0.0302717690472792,,four_cohort_expression_consensus,no_regulatory_claim,True,0.3282301782386517,,,,False,,,,,,False,measured_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,4.0,0.5,Columella;Vascular tissue,Columella;Inner epidermis;Seeds;Vascular tissue
Solyc04g015390,-0.4921758742559524,-0.1450776599702381,True,0.1450776599702381,-1.0580528381865952,-2.0696300765053826,True,4,True,0.1400862068965517,0.3091241439037986,cross_cohort_expression_replication_only,274.0,Solyc04g015390.2,protein_coding,GDSL esterase/lipase (AHRD V3.3 *** AT1G11320.1) && - && -,-,gene-Solyc04g015390.2,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.80133578953291,1.0,-0.8518603921734851,0.5577109317681584,0.1516883667759309,1.0,7,1485,-0.8037883764295354,-0.9003813561179047,-0.7553350392737903,146.0,0.68,1000,0.0019980019980019,0.0091789398720091,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,6.0,1.0,Collenchyma;Inner epidermis;Outer epidermis;Parenchyma;Septum;Total pericarp,Collenchyma;Inner epidermis;Outer epidermis;Parenchyma;Septum;Total pericarp
Solyc12g094640,-0.4572870163690476,-0.551397414434524,True,0.4572870163690476,-2.3460618833760916,-1.0505670010013923,True,4,True,0.1357758620689655,0.4764722863741339,cross_cohort_expression_replication_only,275.0,Solyc12g094640.4,protein_coding,"Glyceraldehyde-3-phosphate dehydrogenase (AHRD V3.11 *** tr_A0A2G2YA75_A0A2G2YA75_CAPAN) && sp|P12859|G3PB_PEA Glyceraldehyde-3-phosphate dehydrogenase B, chloroplastic OS=Pisum sativum OX=3888 GN=GAPB PE=1 SV=2 && PF00044:Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain|PF02800:Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain",-,gene-Solyc12g094640.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.4912849974965756,0.8571428571428571,-0.7955297751024899,0.2035476160523336,0.6395248286684213,1.0,7,11771,-0.4935651861900173,-0.9349968260004652,-0.2304553397817268,378.5,0.016,1000,0.1028971028971029,0.1175966890252604,,four_cohort_expression_consensus,no_regulatory_claim,True,-0.3511636815384146,,,,False,,,,,,False,measured_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,6.0,1.0,Collenchyma;Inner epidermis;Locular tissue;Outer epidermis;Total pericarp;Vascular tissue,Collenchyma;Inner epidermis;Locular tissue;Outer epidermis;Total pericarp;Vascular tissue
