gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect,effect_GSE267238,effect_GSE128739,all_four_measured,matching_direction_count,all_four_same_direction,minimum_absolute_effect_percentile,mean_absolute_effect_percentile,evidence_scope,candidate_rank,gene_name,gene_biotype,gene_description,tf_family
Solyc07g043500,-0.4798177083333333,-0.2914399646577381,True,0.2914399646577381,-1.8683194456885008,-2.7376939754919163,True,4,True,0.3103448275862069,0.43594334833160786,cross_cohort_expression_replication_only,161,Solyc07g043500.1,protein_coding,"Glycosyltransferase (AHRD V3.3 *** C5NN15_CATRO) && sp|F8WKW8|UGT9_GARJA Beta-D-glucosyl crocetin beta-1,6-glucosyltransferase OS=Gardenia jasminoides OX=114476 GN=UGT94E5 PE=1 SV=1 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase",UDPGT
Solyc03g097440,0.4449986049107143,0.5171130952380953,True,0.4449986049107143,2.480808431112292,4.650005682512391,True,4,True,0.30603448275862066,0.6255649239468026,cross_cohort_expression_replication_only,162,Solyc03g097440.3,protein_coding,11-beta-hydroxysteroid dehydrogenase 1A (AHRD V3.3 *** A0A2G3A0G7_CAPAN) && sp|Q93W57|HSDA_SESIN 11-beta-hydroxysteroid dehydrogenase A OS=Sesamum indicum OX=4182 GN=SOP2 PE=1 SV=1 && PF00106:short chain dehydrogenase,adh_short
Solyc06g068900,0.5066615513392856,0.3365129743303572,True,0.3365129743303572,1.1243735219766906,4.283580665575354,True,4,True,0.3002309468822171,0.5077085987895198,cross_cohort_expression_replication_only,163,Solyc06g068900.4,protein_coding,"Nudix hydrolase 17 && sp|Q9ZU95|NUD17_ARATH Nudix hydrolase 17, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=NUDT17 PE=2 SV=1 && PF00293:NUDIX domain",NUDIX
Solyc01g086920,-0.5659877232142858,-0.2870221819196425,True,0.2870221819196425,-6.208009448799463,-6.941664408420616,True,4,True,0.2995689655172414,0.7574659552440869,cross_cohort_expression_replication_only,164,Solyc01g086920.3,protein_coding,Leucine-rich repeat receptor-like protein (AHRD V3.3 *** H6V789_MALDO) && sp|Q00874|DR100_ARATH DNA damage-repair/toleration protein DRT100 OS=Arabidopsis thaliana OX=3702 GN=DRT100 PE=2 SV=2 && PF08263:Leucine rich repeat N-terminal domain|PF13855:Leucine rich repeat,LRRNT_2
Solyc02g079490,0.4438244047619047,0.5022088913690474,True,0.4438244047619047,1.17199714282794,6.309984769051181,True,4,True,0.2995689655172414,0.5695939018077566,cross_cohort_expression_replication_only,165,Solyc02g079490.3,protein_coding,HXXXD-type acyl-transferase family protein (AHRD V3.3 *** Q9MAP9_ARATH) && sp|A1XWY7|CFAT_PETHY Coniferyl alcohol acyltransferase OS=Petunia hybrida OX=4102 GN=CFAT PE=1 SV=1 && PF02458:Transferase family,-
Solyc12g013700,0.4827125186011905,0.2854933965773809,True,0.2854933965773809,3.209866814422983,6.279740476436578,True,4,True,0.2974137931034483,0.6444289041968623,cross_cohort_expression_replication_only,166,Solyc12g013700.2,protein_coding,stem-specific protein TSJT1-like (AHRD V3.3 *** A0A2I4H4H1_9ROSI) && sp|P24805|TSJT1_TOBAC Stem-specific protein TSJT1 OS=Nicotiana tabacum OX=4097 GN=TSJT1 PE=2 SV=1 && PF12481:Aluminium induced protein,-
Solyc12g009930,-0.4828287760416667,-0.5043654668898809,True,0.4828287760416667,-2.40388473471912,-2.179307351253248,True,4,True,0.2974137931034483,0.5390494345783229,cross_cohort_expression_replication_only,167,Solyc12g009930.3,protein_coding,Glycosyltransferase (AHRD V3.3 *** A0A288W8G2_GARJA) && sp|P56725|ZOX_PHAVU Zeatin O-xylosyltransferase OS=Phaseolus vulgaris OX=3885 GN=ZOX1 PE=2 SV=1 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase,UDPGT
Solyc08g014010,0.443545386904762,0.6043759300595237,True,0.443545386904762,1.2590036150128197,2.3718611184188756,True,4,True,0.2974137931034483,0.4574876065142948,cross_cohort_expression_replication_only,168,Solyc08g014010.4,protein_coding,Transmembrane protein (AHRD V3.3 *** Q1PDF2_ARATH) && - && -,-
Solyc08g014130,0.478701636904762,0.3422154017857142,True,0.3422154017857142,1.1127006985300758,5.400903007200999,True,4,True,0.2956120092378753,0.5162521402405034,cross_cohort_expression_replication_only,169,Solyc08g014130.3,protein_coding,Isopropylmalate synthase (AHRD V3.3 *** K4CJ46_SOLLC) && sp|O04973|LEU1A_SOLPN 2-isopropylmalate synthase A OS=Solanum pennellii OX=28526 GN=IPMSA PE=2 SV=1 && PF08502:LeuA allosteric (dimerisation) domain|PF00682:HMGL-like,HMGL-like
Solyc10g054080,-0.4431268601190477,-0.6099911644345238,True,0.4431268601190477,-2.4644263557719994,-3.5570243558942902,True,4,True,0.2952586206896552,0.5957770068487697,cross_cohort_expression_replication_only,170,Solyc10g054080.3,protein_coding,"Kinesin-related protein 11 (AHRD V3.3 *** A0A2G3BDZ7_CAPCH) && sp|Q8W5R5|KN7D_ARATH Kinesin-like protein KIN-7D, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=KIN7D PE=2 SV=1 && PF13920:Zinc finger, C3HC4 type (RING finger)|PF00225:Kinesin motor domain",Kinesin
Solyc10g080980,-0.4530203683035715,-0.5470842633928572,True,0.4530203683035715,-1.1886939869772202,-2.17325850737943,True,4,True,0.2952586206896552,0.4306624293222904,cross_cohort_expression_replication_only,171,Solyc10g080980.2,protein_coding,WAT1-related protein (AHRD V3.3 *** K4D2Y5_SOLLC) && sp|Q9FL41|WTR38_ARATH WAT1-related protein At5g07050 OS=Arabidopsis thaliana OX=3702 GN=At5g07050 PE=2 SV=1 && PF00892:EamA-like transporter family,DUF6
Solyc12g011310,0.7006603422619049,0.2817266555059524,True,0.2817266555059524,2.886036767180262,4.11636948751963,True,4,True,0.29310344827586204,0.6792936708608744,cross_cohort_expression_replication_only,172,Solyc12g011310.2,protein_coding,"Glutathione S-transferase-like protein (AHRD V3.3 *** A0A2K3N2T5_TRIPR) && sp|P49332|GSTXC_TOBAC Probable glutathione S-transferase parC OS=Nicotiana tabacum OX=4097 GN=PARC PE=2 SV=1 && PF02798:Glutathione S-transferase, N-terminal domain|PF13410:Glutathione S-transferase, C-terminal domain",GST_N
Solyc11g006670,-0.4424874441964286,-0.5124453590029763,True,0.4424874441964286,-2.140299987799288,-2.5353445965768593,True,4,True,0.29094827586206895,0.4952130783626662,cross_cohort_expression_replication_only,173,Solyc11g006670.1,protein_coding,"ovate family protein 29 && sp|Q9FMC8|OPF13_ARATH Transcription repressor OFP13 OS=Arabidopsis thaliana OX=3702 GN=OFP13 PE=1 SV=1 && PF04844:Transcriptional repressor, ovate",-
Solyc08g063090,-0.5506068638392857,-0.2806745256696428,True,0.2806745256696428,-1.2516141761315251,-4.456143924615425,True,4,True,0.28879310344827586,0.5317639065859681,cross_cohort_expression_replication_only,174,Solyc08g063090.2,protein_coding,Fatty acid desaturase (AHRD V3.3 *** A0A2U1LPJ3_ARTAN) && sp|O04353|DES6_BOROF Acyl-lipid (9-3)-desaturase OS=Borago officinalis OX=13363 PE=1 SV=1 && PF00173:Cytochrome b5-like Heme/Steroid binding domain|PF00487:Fatty acid desaturase,-
Solyc08g066430,0.4588681175595239,0.3976004464285713,True,0.3976004464285713,1.521483293249461,2.1196601239924435,True,4,True,0.28879310344827586,0.4024187206339094,cross_cohort_expression_replication_only,175,Solyc08g066430.1,protein_coding,Polyketide cyclase/dehydrase and lipid transport superfamily protein (AHRD V3.3 *** A0A2U1M5K6_ARTAN) && - && PF10604:Polyketide cyclase / dehydrase and lipid transport,-
Solyc02g070800,-0.4417782738095237,-0.3186616443452381,True,0.3186616443452381,-1.471729864376285,-3.1246863632967634,True,4,True,0.28879310344827586,0.3907183244405511,cross_cohort_expression_replication_only,176,Solyc02g070800.2,protein_coding,DUF561 domain-containing protein (AHRD V3.3 *** A0A1Q3DH97_CEPFO) && sp|Q1XDB4|YCF23_PYRYE Uncharacterized protein ycf23 OS=Pyropia yezoensis OX=2788 GN=ycf23 PE=3 SV=1 && PF04481:Protein of unknown function (DUF561),-
Solyc11g072310,0.5053129650297619,0.2777855282738095,True,0.2777855282738095,2.3537075079657974,4.0524701218116395,True,4,True,0.28448275862068967,0.551941894958987,cross_cohort_expression_replication_only,177,Solyc11g072310.2,protein_coding,gibberellin 20-oxidase-3 && sp|Q39110|GAOX1_ARATH Gibberellin 20 oxidase 1 OS=Arabidopsis thaliana OX=3702 GN=GA20OX1 PE=2 SV=2 && PF14226:non-haem dioxygenase in morphine synthesis N-terminal|PF03171:2OG-Fe(II) oxygenase superfamily,2OG-FeII_Oxy
Solyc09g083130,-0.4467657180059524,-0.5917445591517858,True,0.4467657180059524,-1.7146257971567929,-2.0901813320281395,True,4,True,0.28448275862068967,0.4821240144939078,cross_cohort_expression_replication_only,178,Solyc09g083130.3,protein_coding,Acylamino-acid-releasing enzyme (AHRD V3.3 *** A0A1J3E2A0_NOCCA) && sp|Q84LM4|AARE_ARATH Acylamino-acid-releasing enzyme OS=Arabidopsis thaliana OX=3702 GN=AARE PE=1 SV=1 && PF00326:Prolyl oligopeptidase family,-
Solyc12g098490,-0.4973725818452381,-0.5026216052827381,True,0.4973725818452381,-1.0652504479545568,-3.9185417691659756,True,4,True,0.2840646651270208,0.5483868559369276,cross_cohort_expression_replication_only,179,Solyc12g098490.2,protein_coding,Serine hydroxymethyltransferase (AHRD V3.3 *** A0A2G3CI35_CAPCH) && sp|O23254|GLYC4_ARATH Serine hydroxymethyltransferase 4 OS=Arabidopsis thaliana OX=3702 GN=SHM4 PE=1 SV=1 && PF00464:Serine hydroxymethyltransferase,SHMT
Solyc07g007750,-0.4411737351190477,-0.5875069754464286,True,0.4411737351190477,-4.812866061826369,-5.392961713596781,True,4,True,0.2801724137931034,0.7342580333678428,cross_cohort_expression_replication_only,180,Solyc07g007750.3,protein_coding,Defensin protein (AHRD V3.3 *** B1N678_SOLLC) && sp|P20346|DF322_SOLTU Defensin-like protein P322 OS=Solanum tuberosum OX=4113 PE=2 SV=1 && -,-
Solyc06g064900,0.4585309709821429,0.3652576264880952,True,0.3652576264880952,1.0515855312960083,2.253106616148233,True,4,True,0.279445727482679,0.35272781118101454,cross_cohort_expression_replication_only,181,Solyc06g064900.3,protein_coding,Unknown protein && - && -,-
Solyc10g085830,0.4408017113095237,0.3498767671130953,True,0.3498767671130953,1.1425168385928677,2.4244419635167684,True,4,True,0.27801724137931033,0.34306935374691405,cross_cohort_expression_replication_only,182,Solyc10g085830.2,protein_coding,O-methyltransferase && sp|I1M2U5|NAMT1_SOYBN Nicotinate N-methyltransferase 1 OS=Glycine max OX=3847 GN=NANMT1 PE=1 SV=1 && PF00891:O-methyltransferase domain,-
Solyc04g082120,0.4406273251488096,0.3382917131696428,True,0.3382917131696428,2.2775789863794813,2.8273874094402456,True,4,True,0.27370689655172414,0.4374863124153859,cross_cohort_expression_replication_only,183,Solyc04g082120.3,protein_coding,"Prolyl oligopeptidase (AHRD V3.3 *** H2D7F1_COFAR) && sp|Q9QUR6|PPCE_MOUSE Prolyl endopeptidase OS=Mus musculus OX=10090 GN=Prep PE=1 SV=1 && PF02897:Prolyl oligopeptidase, N-terminal beta-propeller domain|PF00326:Prolyl oligopeptidase family",-
Solyc04g081300,-0.4848865327380952,-0.3068266369047618,True,0.3068266369047618,-1.0125408937198568,-5.6140959545717095,True,4,True,0.27251732101616627,0.5056293302540416,cross_cohort_expression_replication_only,184,Solyc04g081300.4,protein_coding,Endoglucanase (AHRD V3.3 *** A0A2G3CQE2_CAPCH) && sp|Q9FXI9|GUN2_ARATH Endoglucanase 2 OS=Arabidopsis thaliana OX=3702 GN=At1g19940 PE=2 SV=1 && PF00759:Glycosyl hydrolase family 9,-
Solyc03g098740,0.5283551897321428,0.2682582310267858,True,0.2682582310267858,1.9113611403596544,3.324973496809503,True,4,True,0.27155172413793105,0.5055248068806244,cross_cohort_expression_replication_only,185,Solyc03g098740.1,protein_coding,Biotic cell death-associated protein (AHRD V3.3 *** Q850R9_NICGU) && sp|P24924|ITRY_ACACO Trypsin inhibitor OS=Acacia confusa OX=3809 GN=ACTI PE=1 SV=2 && PF00197:Trypsin and protease inhibitor,-
Solyc03g006760,-0.4897693452380953,-0.4777367001488096,True,0.4777367001488096,-1.8322452689937454,-2.011607387480555,True,4,True,0.27155172413793105,0.499405212232221,cross_cohort_expression_replication_only,186,Solyc03g006760.4,protein_coding,NBS-LRR resistance protein (AHRD V3.3 *** A0A2K3PMF0_TRIPR) && - && -,-
Solyc07g043420,-0.4394531250000001,-0.4466785249255951,True,0.4394531250000001,-2.533916279203314,-2.514796698479662,True,4,True,0.27155172413793105,0.48247740304212794,cross_cohort_expression_replication_only,187,Solyc07g043420.3,protein_coding,2-oxoglutarate-dependent dioxygenase 2 && sp|P24397|HY6H_HYONI Hyoscyamine 6-dioxygenase OS=Hyoscyamus niger OX=4079 GN=H6H PE=1 SV=1 && PF03171:2OG-Fe(II) oxygenase superfamily|PF14226:non-haem dioxygenase in morphine synthesis N-terminal,2OG-FeII_Oxy
Solyc09g007940,-0.4393136160714285,-0.3568173363095238,True,0.3568173363095238,-1.460615934534426,-4.293217248578139,True,4,True,0.26939655172413796,0.4671497969260174,cross_cohort_expression_replication_only,188,Solyc09g007940.3,protein_coding,Adenosine kinase (AHRD V3.3 *** A0A2G2VXW7_CAPBA) && sp|Q9LZG0|ADK2_ARATH Adenosine kinase 2 OS=Arabidopsis thaliana OX=3702 GN=ADK2 PE=1 SV=1 && PF00294:pfkB family carbohydrate kinase,PfkB
Solyc12g010050,-0.4918619791666666,-0.4615652901785714,True,0.4615652901785714,-1.2762128181596395,-1.9941159139859503,True,4,True,0.26939655172413796,0.45121495978338777,cross_cohort_expression_replication_only,189,Solyc12g010050.2,protein_coding,DNA-3-methyladenine glycosylase I (AHRD V3.3 *** A0A2I0WS59_9ASPA) && sp|Q7VG78|GUAA_HELHP Probable GMP synthase [glutamine-hydrolyzing] OS=Helicobacter hepaticus (strain ATCC 51449 / 3B1) OX=235279 GN=guaA PE=3 SV=1 && PF03352:Methyladenine glycosylase,-
Solyc10g078740,-0.4612978980654762,-0.2788783482142858,True,0.2788783482142858,-0.982987419309711,-4.0975764043820355,True,4,True,0.2678983833718245,0.4107245958429562,cross_cohort_expression_replication_only,190,Solyc10g078740.2,protein_coding,"Enoyl-[acyl-carrier-protein] reductase [NADH] (AHRD V3.3 *** B6TFF6_MAIZE) && sp|Q6Z0I4|FABI1_ORYSJ Enoyl-[acyl-carrier-protein] reductase [NADH] 1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=Os08g0327400 PE=2 SV=1 && PF13561:Enoyl-(Acyl carrier protein) reductase",-
Solyc10g081010,-0.4390752883184524,-0.3456333705357144,True,0.3456333705357144,-3.0846232479913795,-3.114716741946667,True,4,True,0.2672413793103448,0.49629813052480687,cross_cohort_expression_replication_only,191,Solyc10g081010.3,protein_coding,Hydroxyproline-rich glycoprotein family protein (AHRD V3.3 *** Q0WVC6_ARATH) && - && -,-
Solyc01g100930,-0.4387207031249999,-0.5687430245535715,True,0.4387207031249999,-2.197732194896961,-3.744660822257548,True,4,True,0.2650862068965517,0.5691820299434578,cross_cohort_expression_replication_only,192,Solyc01g100930.3,protein_coding,GDSL esterase/lipase (AHRD V3.3 *** A0A1U8GQF3_CAPAN) && sp|O80522|GDL2_ARATH GDSL esterase/lipase At1g09390 OS=Arabidopsis thaliana OX=3702 GN=At1g09390 PE=2 SV=1 && PF00657:GDSL-like Lipase/Acylhydrolase,Lipase_GDSL
Solyc06g050840,-0.4380696614583333,-0.5967552548363096,True,0.4380696614583333,-3.40676503551435,-2.6819269640738184,True,4,True,0.2629310344827586,0.5877025762522896,cross_cohort_expression_replication_only,193,Solyc06g050840.4,protein_coding,Transcription factor SCREAM2 (AHRD V3.11 *** tr_A0A2I0WJV6_A0A2I0WJV6_9ASPA) && sp|Q9LPW3|SCRM2_ARATH Transcription factor SCREAM2 OS=Arabidopsis thaliana OX=3702 GN=SCRM2 PE=1 SV=1 && -,-
Solyc03g114360,0.4378255208333335,0.3109479631696428,True,0.3109479631696428,1.1581547808051633,2.2646897420019663,True,4,True,0.2607758620689655,0.3092025364338616,cross_cohort_expression_replication_only,194,Solyc03g114360.4,protein_coding,Poly [ADP-ribose] polymerase (AHRD V3.3 *** A0A2I4EPD4_9ROSI) && sp|Q9FJJ3|SRO5_ARATH Probable inactive poly [ADP-ribose] polymerase SRO5 OS=Arabidopsis thaliana OX=3702 GN=SRO5 PE=1 SV=1 && PF12174:RCD1-SRO-TAF4 (RST) plant domain,-
Solyc04g064870,0.4672386532738096,0.2749720982142857,True,0.2749720982142857,0.9441675028333307,2.1082680526097577,True,4,True,0.2586605080831409,0.3087384028828542,cross_cohort_expression_replication_only,195,Solyc04g064870.3,protein_coding,Pathogen-related protein (AHRD V3.3 *** A0A1U8GE43_CAPAN) && sp|P16273|PRPX_HORVU Pathogen-related protein OS=Hordeum vulgare OX=4513 PE=2 SV=2 && -,-
Solyc05g006740,-0.4374534970238095,-0.6022251674107142,True,0.4374534970238095,-1.9925190068960918,-3.546506747698297,True,4,True,0.25862068965517243,0.5592510651429482,cross_cohort_expression_replication_only,196,Solyc05g006740.5,protein_coding,"Glutathione S-transferase (AHRD V3.11 *** tr_A0A200QY01_A0A200QY01_9MAGN) && sp|Q9FUS8|GSTUH_ARATH Glutathione S-transferase U17 OS=Arabidopsis thaliana OX=3702 GN=GSTU17 PE=2 SV=1 && PF00043:Glutathione S-transferase, C-terminal domain|PF02798:Glutathione S-transferase, N-terminal domain",GST_N
Solyc02g083670,-0.5515718005952382,-0.2731061662946428,True,0.2731061662946428,-2.1097661093240827,-1.863771213796523,True,4,True,0.25646551724137934,0.46708011467707256,cross_cohort_expression_replication_only,197,Solyc02g083670.4,protein_coding,Histidine kinase 1 (AHRD V3.3 *** A0A2G3AA52_CAPAN) && sp|Q9SXL4|AHK1_ARATH Histidine kinase 1 OS=Arabidopsis thaliana OX=3702 GN=AHK1 PE=1 SV=2 && PF13639:Ring finger domain,-
Solyc02g023950,-0.4840959821428572,-0.2563534691220238,True,0.2563534691220238,-1.5483188797412966,-2.248359400289682,True,4,True,0.25646551724137934,0.38163723421199336,cross_cohort_expression_replication_only,198,Solyc02g023950.3,protein_coding,Leucine-rich receptor-like protein kinase family protein (AHRD V3.3 *** A0A061G8R7_THECC) && sp|C0LGQ9|GHR1_ARATH LRR receptor-like serine/threonine-protein kinase GHR1 OS=Arabidopsis thaliana OX=3702 GN=GHR1 PE=1 SV=2 && PF13855:Leucine rich repeat|PF08263:Leucine rich repeat N-terminal domain|PF07714:Protein tyrosine kinase,Pkinase_Tyr
Solyc07g007350,-0.4365931919642857,-0.4200497581845239,True,0.4200497581845239,-1.2160134629236783,-2.2961737133247384,True,4,True,0.25646551724137934,0.3683552998327626,cross_cohort_expression_replication_only,199,Solyc07g007350.1,protein_coding,Sterile alpha motif (SAM) domain protein (AHRD V3.3 *** Q1G3Q5_ARATH) && - && -,-
Solyc02g085380,-0.5693359375,-0.2945963541666667,True,0.2945963541666667,-1.0774731887388618,-1.8263135336474645,True,4,True,0.2543103448275862,0.4073002110376682,cross_cohort_expression_replication_only,200,Solyc02g085380.3,protein_coding,Protein LIKE COV 2 (AHRD V3.3 *** A0A2G2ZPX7_CAPAN) && sp|F4IQJ6|LCV3_ARATH Protein LIKE COV 3 OS=Arabidopsis thaliana OX=3702 GN=LCV3 PE=2 SV=1 && PF04367:Protein of unknown function (DUF502),-
Solyc08g069010,-0.6010393415178571,-0.349365234375,True,0.349365234375,-1.006471700656868,-1.8105258002589832,True,4,True,0.2521551724137931,0.4495562733933265,cross_cohort_expression_replication_only,201,Solyc08g069010.4,protein_coding,Pentatricopeptide repeat-containing protein (AHRD V3.3 *** A0A2G3DE83_CAPCH) && sp|Q8VYD6|PP374_ARATH Pentatricopeptide repeat-containing protein At5g10690 OS=Arabidopsis thaliana OX=3702 GN=CBSPPR1 PE=2 SV=1 && PF13041:PPR repeat family,-
Solyc01g109920,0.6038876488095237,0.580264136904762,True,0.580264136904762,0.9090232625428221,2.8091841737216026,True,4,True,0.2517321016166282,0.5801744047145019,cross_cohort_expression_replication_only,202,Solyc01g109920.3,protein_coding,late embryogenesis abundant protein (AHRD V3.11 *-* tr_A0A1U8E8Y4_A0A1U8E8Y4_CAPAN) && - && PF00257:Dehydrin,-
Solyc06g054320,-0.4802362351190476,-0.2493722098214286,True,0.2493722098214286,-1.0888784620229397,-4.5110158188955065,True,4,True,0.2478448275862069,0.4466706816914868,cross_cohort_expression_replication_only,203,Solyc06g054320.1,protein_coding,Dirigent protein (AHRD V3.3 *** K4C6B8_SOLLC) && sp|Q9SS03|DIR21_ARATH Dirigent protein 21 OS=Arabidopsis thaliana OX=3702 GN=DIR21 PE=3 SV=1 && PF03018:Dirigent-like protein,-
Solyc07g049290,-0.434384300595238,-0.5990164620535714,True,0.434384300595238,-2.8231031081074818,-4.323120763263361,True,4,True,0.2435344827586207,0.6418469280082822,cross_cohort_expression_replication_only,204,Solyc07g049290.3,protein_coding,Protein NRT1/ PTR FAMILY 6.4 (AHRD V3.3 *** A0A2G2Z2Y2_CAPAN) && sp|Q9LVE0|PTR33_ARATH Protein NRT1/ PTR FAMILY 6.4 OS=Arabidopsis thaliana OX=3702 GN=NPF6.4 PE=1 SV=1 && PF00854:POT family,-
Solyc07g063600,-0.4616582961309524,-0.2448614211309523,True,0.2448614211309523,-2.5943773328114137,-3.2681728408509914,True,4,True,0.2435344827586207,0.4633122959305567,cross_cohort_expression_replication_only,205,Solyc07g063600.3,protein_coding,"Chlorophyll a-b binding protein && sp|P27489|CB23_SOLLC Chlorophyll a-b binding protein 13, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CAB13 PE=1 SV=1 && PF00504:Chlorophyll A-B binding protein",-
